,e_enzyme,e_enzyme_composition_string,m_gene,m_reaction
1216,FASC200ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC200ACP
1217,FASC200ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC200ACP
1218,FASC200ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC200ACP
1219,FASC200ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC200ACP
1220,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0802,FASC201ACP
1221,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0802,FASC201ACP
1222,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0798,FASC201ACP
1223,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0798,FASC201ACP
1224,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC201ACP
1225,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC201ACP
1226,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC201ACP
1227,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC201ACP
1228,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC201ACP
1229,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC201ACP
1230,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC201ACP
1231,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC201ACP
1232,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0801,FASC201ACP
1233,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0801,FASC201ACP
1234,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC201ACP
1235,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC201ACP
1236,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC201ACP
1237,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC201ACP
1238,FASC201ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC201ACP
1239,FASC201ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC201ACP
1240,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0802,FASC220ACP
1241,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0802,FASC220ACP
1242,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0798,FASC220ACP
1243,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0798,FASC220ACP
1244,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC220ACP
1245,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC220ACP
1246,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC220ACP
1247,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC220ACP
1248,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC220ACP
1249,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC220ACP
1250,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC220ACP
1251,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC220ACP
1252,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0801,FASC220ACP
1253,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0801,FASC220ACP
1254,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC220ACP
1255,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC220ACP
1256,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC220ACP
1257,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC220ACP
1258,FASC220ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC220ACP
1259,FASC220ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC220ACP
1260,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0802,FASC221ACP
1261,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0802,FASC221ACP
1262,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0798,FASC221ACP
1263,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0798,FASC221ACP
1264,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC221ACP
1265,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC221ACP
1266,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC221ACP
1267,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC221ACP
1268,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC221ACP
1269,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC221ACP
1270,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC221ACP
1271,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC221ACP
1272,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0801,FASC221ACP
1273,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0801,FASC221ACP
1274,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC221ACP
1275,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC221ACP
1276,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC221ACP
1277,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC221ACP
1278,FASC221ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC221ACP
1279,FASC221ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC221ACP
1280,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0802,FASC240ACP
1281,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0802,FASC240ACP
1282,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0798,FASC240ACP
1283,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0798,FASC240ACP
1284,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC240ACP
1285,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC240ACP
1286,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC240ACP
1287,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC240ACP
1288,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC240ACP
1289,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC240ACP
1290,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC240ACP
1291,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,FASC240ACP
1292,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0801,FASC240ACP
1293,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0801,FASC240ACP
1294,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC240ACP
1295,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC240ACP
1296,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC240ACP
1297,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,FASC240ACP
1298,FASC240ACP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC240ACP
1299,FASC240ACP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1724,FASC240ACP
1300,TM0802_assumedMonomer,TM0802(1),TM_0802,KAS14
1301,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0802,KAS_HP
1302,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0802,KAS_HP
1303,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0802,KAS_HP
1304,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0802,KAS_HP
1305,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0798,KAS_HP
1306,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0798,KAS_HP
1307,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0798,KAS_HP
1308,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0798,KAS_HP
1309,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1310,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1311,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1312,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1313,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1314,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1315,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1316,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1317,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1318,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1319,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1320,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1321,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1322,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1323,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1324,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0800,KAS_HP
1325,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0801,KAS_HP
1326,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0801,KAS_HP
1327,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_0801,KAS_HP
1328,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_0801,KAS_HP
1329,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,KAS_HP
1330,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,KAS_HP
1331,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,KAS_HP
1332,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,KAS_HP
1333,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,KAS_HP
1334,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,KAS_HP
1335,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1169,KAS_HP
1336,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1169,KAS_HP
1337,KAS_HP_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1724,KAS_HP
1338,KAS_HP_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1724,KAS_HP
1339,KAS_HP2_cplx1,TM0798(1) AND TM0802(1) AND TM1724(1) AND TM0800(1) AND TM0801(1),TM_1724,KAS_HP
1340,KAS_HP2_cplx2,TM0798(1) AND TM0802(1) AND TM1169(1) AND TM0800(1) AND TM0801(1),TM_1724,KAS_HP
1341,TM0802_assumedMonomer,TM0802(1),TM_0802,KAS_HP2
1342,TM0798_assumedMonomer,TM0798(1),TM_0798,KAS_HP2
1343,,,TM_0800,KAS_HP2
1344,,,TM_0800,KAS_HP2
1345,,,TM_0800,KAS_HP2
1346,,,TM_0800,KAS_HP2
1347,,,TM_0801,KAS_HP2
1348,,,TM_1169,KAS_HP2
1349,,,TM_1169,KAS_HP2
1350,,,TM_1724,KAS_HP2
1351,ACONT_cplx,TM0291(1) AND TM0292(1),TM_0291,ACONT
1352,ACONT_cplx,TM0291(1) AND TM0292(1),TM_0292,ACONT
1353,TM0692_assumedMonomer,TM0692(1),TM_0692,ACPS1
1354,TM1564_assumedMonomer,TM1564(1),TM_1564,ACYP_2
1355,TM1479_Monomer,TM1479(1),TM_1479,ADK1
1356,TM1689_assumedMonomer,TM1689(1),TM_1689,ADK3
1357,TM1689_assumedMonomer,TM1689(1),TM_1689,GK1
1358,TM1384_Homodimer,TM1384(2),TM_1384,ADPT
1359,TM1384_Homodimer,TM1384(2),TM_1384,GUAPRT
1360,TM1096_Homodimer,TM1096(2),TM_1096,ADSS
1361,TM0814_assumedMonomer,TM0814(1),TM_0814,AGDC_r
1362,TM0814_assumedMonomer,TM0814(1),TM_0814,AGDC_r
1363,TM1693_assumedMonomer,TM1693(1),TM_1693,AGPAT160
1364,TM1782_assumedMonomer,TM1782(1),TM_1782,AGPR
1365,TM1782_assumedMonomer,TM1782(1),TM_1782,AGPR
1366,TM0172_assumedMonomer,TM0172(1),TM_0172,AHC
1367,TM1129_assumedMonomer,TM1129(1),TM_1129,AHCYSNS_r
1368,TM1129_assumedMonomer,TM1129(1),TM_1129,MTAN
1369,TM0809_assumedMonomer,TM0809(1),TM_0809,AHEXASE3
1370,TM0788_assumedMonomer,TM0788(1),TM_0788,AHMMPS
1371,TM0882_assumedMonomer,TM0882(1),TM_0882,AHSERL2
1372,TM0882_assumedMonomer,TM0882(1),TM_0882,CYSS
1373,TM0665_assumedMonomer,TM0665(1),TM_0665,CYSS
1374,TM0882_assumedMonomer,TM0882(1),TM_0882,SHSL1
1375,TM1270_assumedMonomer,TM1270(1),TM_1270,SHSL1
1376,TM1249_assumedMonomer,TM1249(1),TM_1249,AICARTi
1377,TM1249_assumedMonomer,TM1249(1),TM_1249,IMPC
1378,AIRCr_cplx,TM0446(8) AND TM0447(1),TM_0446,AIRCr
1379,AIRCr_cplx,TM0446(8) AND TM0447(1),TM_0447,AIRCr
1380,AIRCr_cplx,TM0446(8) AND TM0447(1),TM_0447,AIRCr
1381,AIRCr_cplx,TM0446(8) AND TM0447(1),TM_0447,AIRCr
1382,TM0156_assumedMonomer,TM0156(1),TM_0156,AKP1
1383,TM0156_assumedMonomer,TM0156(1),TM_0156,ALKP
1384,TM0259_assumedMonomer,TM0259(1),TM_0259,ALAALAr
1385,TM1396_assumedMonomer,TM1396(1),TM_1396,ALATRS
1386,ALAabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,ALAabc
1387,ALAabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,ALAabc
1388,ALAabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1136,ALAabc
1389,ALAabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1137,ALAabc
1390,ALAabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1138,ALAabc
1391,ALAabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1139,ALAabc
1392,ILEabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,ILEabc
1393,ILEabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,ILEabc
1394,ILEabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1136,ILEabc
1395,ILEabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1137,ILEabc
1396,ILEabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1138,ILEabc
1397,ILEabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1139,ILEabc
1398,LEUabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,LEUabc
1399,LEUabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,LEUabc
1400,LEUabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1136,LEUabc
1401,LEUabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1137,LEUabc
1402,LEUabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1138,LEUabc
1403,LEUabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1139,LEUabc
1404,THRabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,THRabc
1405,THRabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,THRabc
1406,THRabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1136,THRabc
1407,THRabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1137,THRabc
1408,THRabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1138,THRabc
1409,THRabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1139,THRabc
1410,VALabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,VALabc
1411,VALabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1135,VALabc
1412,VALabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1136,VALabc
1413,VALabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1137,VALabc
1414,VALabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1138,VALabc
1415,VALabc_cplx,TM1139(1) AND TM1138(1) AND TM1136(1) AND TM1135(1) AND TM1137(1),TM_1139,VALabc
1416,TM0412_assumedMonomer,TM0412(1),TM_0412,ALR2
1417,TM1840_assumedMonomer,TM1840(1),TM_1840,AMYLe
1418,TM1840_assumedMonomer,TM1840(1),TM_1840,GLYCOe
1419,TM0141_assumedMonomer,TM0141(1),TM_0141,ANPRT
1420,TM0142_assumedMonomer,TM0142(1),TM_0142,ANPRT
1421,TM0141_assumedMonomer,TM0141(1),TM_0141,ANS
1422,TM0142_assumedMonomer,TM0142(1),TM_0142,ANS
1423,TM1828_assumedMonomer,TM1828(1),TM_1828,APRAUR
1424,TM1828_assumedMonomer,TM1828(1),TM_1828,APRAUR
1425,TM1828_assumedMonomer,TM1828(1),TM_1828,DHPPDA
1426,TM1828_assumedMonomer,TM1828(1),TM_1828,DHPPDA
1427,TM0276_assumedMonomer,TM0276(1),TM_0276,ARAI
1428,TM1781_assumedMonomer,TM1781(1),TM_1781,ARGSL
1429,TM1780_Homotetramer,TM1780(4),TM_1780,ARGSSr
1430,TM1093_Monomer,TM1093(1),TM_1093,ARGTRS_r
1431,TM0155_assumedMonomer,TM0155(1),TM_0155,AROH
1432,TM0155_assumedMonomer,TM0155(1),TM_0155,CHORMr
1433,TM0155_assumedMonomer,TM0155(1),TM_0155,PPNDHr
1434,TM1523_assumedMonomer,TM1523(1),TM_1523,ASAD
1435,TM0939_assumedMonomer,TM0939(1),TM_0939,ASP1DC
1436,TM1642_assumedMonomer,TM1642(1),TM_1642,ASPCT
1437,TM0547_assumedMonomer,TM0547(1),TM_0547,ASPK
1438,TM1518_assumedMonomer,TM1518(1),TM_1518,ASPK
1439,TM0547_assumedMonomer,TM0547(1),TM_0547,HSDy
1440,TM1400_assumedMonomer,TM1400(1),TM_1400,ASPTA6
1441,TM1400_assumedMonomer,TM1400(1),TM_1400,SPTc
1442,TM1441_Homodimer,TM1441(2),TM_1441,ASPTRS
1443,TM1441_Homodimer,TM1441(2),TM_1441,ASPTRS_Asn
1444,TM0444_assumedMonomer,TM0444(1),TM_0444,ASPT_rev
1445,ATPS1_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1609,ATPS1
1446,ATPS1_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1610,ATPS1
1447,ATPS1_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1611,ATPS1
1448,ATPS1_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1612,ATPS1
